gene_symbol	biotype
Dcaf6	protein_coding
Dcaf7	protein_coding
Dcaf8	protein_coding
Dcaf8l	protein_coding
Dcakd	protein_coding
Dcbld1	protein_coding
Dcbld2	protein_coding
Dcc	protein_coding
Dcdc2a	protein_coding
Dcdc2b	protein_coding
Dcdc2c	protein_coding
Dcdc5	transcribed_unitary_pseudogene
Dchs1	protein_coding
Dchs2	protein_coding
Dck	protein_coding
Dclk1	protein_coding
Dclk2	protein_coding
Dclk3	protein_coding
Dclre1a	protein_coding
Dclre1b	protein_coding
Dclre1c	protein_coding
Dcn	protein_coding
Dcp1a	protein_coding
Dcp1b	protein_coding
Dcp2	protein_coding
Dcpp1	protein_coding
Dcpp2	protein_coding
Dcpp3	protein_coding
Dcps	protein_coding
Dcst1	protein_coding
Dcst2	protein_coding
Dcstamp	protein_coding
Dct	protein_coding
Dctd	protein_coding
Dctn1	protein_coding
Dctn2	protein_coding
Dctn3	protein_coding
Dctn4	protein_coding
Dctn5	protein_coding
Dctn6	protein_coding
Dctpp1	protein_coding
Dcun1d1	protein_coding
Dcun1d2	protein_coding
Dcun1d3	protein_coding
Dcun1d4	protein_coding
Dcun1d5	protein_coding
Dcx	protein_coding
Dcxr	protein_coding
Dda1	protein_coding
Ddah1	protein_coding
Ddah2	protein_coding
Ddb1	protein_coding
Ddb2	protein_coding
Ddc	protein_coding
Ddhd1	protein_coding
Ddhd2	protein_coding
Ddi1	protein_coding
Ddi2	protein_coding
Ddias	protein_coding
Ddit3	protein_coding
Ddit4	protein_coding
Ddit4l	protein_coding
Ddn	protein_coding
Ddo	protein_coding
Ddost	protein_coding
Ddr1	protein_coding
Ddr2	protein_coding
Ddrgk1	protein_coding
Ddt	protein_coding
Ddx1	protein_coding
Ddx10	protein_coding
Ddx11	protein_coding
Ddx17	protein_coding
Ddx18	protein_coding
Ddx19a	protein_coding
Ddx19b	protein_coding
Ddx20	protein_coding
Ddx21	protein_coding
Ddx23	protein_coding
Ddx24	protein_coding
Ddx25	protein_coding
Ddx27	protein_coding
Ddx28	protein_coding
Ddx31	protein_coding
Ddx39a	protein_coding
Ddx39b	protein_coding
Ddx3x	protein_coding
Ddx3y	protein_coding
Ddx4	protein_coding
Ddx41	protein_coding
Ddx42	protein_coding
Ddx43	protein_coding
Ddx46	protein_coding
Ddx47	protein_coding
Ddx49	protein_coding
Ddx5	protein_coding
Ddx50	protein_coding
Ddx51	protein_coding
Ddx52	protein_coding
Ddx54	protein_coding
Ddx55	protein_coding
Ddx56	protein_coding
Ddx59	protein_coding
Ddx6	protein_coding
Ddx60	protein_coding
Deaf1	protein_coding
Decr1	protein_coding
Decr2	protein_coding
Dedd	protein_coding
Dedd2	protein_coding
Def6	protein_coding
Def8	protein_coding
Defa-ps1	transcribed_unprocessed_pseudogene
Defa-ps10	unprocessed_pseudogene
Defa-ps11	unprocessed_pseudogene
Defa-ps12	transcribed_unprocessed_pseudogene
Defa-ps13	transcribed_processed_pseudogene
Defa-ps14	transcribed_unprocessed_pseudogene
Defa-ps15	unprocessed_pseudogene
Defa-ps16	unprocessed_pseudogene
Defa-ps17	unprocessed_pseudogene
Defa-ps18	transcribed_unprocessed_pseudogene
Defa-ps3	unprocessed_pseudogene
Defa-ps4	unprocessed_pseudogene
Defa-ps5	unprocessed_pseudogene
Defa-ps6	transcribed_unprocessed_pseudogene
Defa-ps7	transcribed_unprocessed_pseudogene
Defa-ps8	unprocessed_pseudogene
Defa-ps9	transcribed_unprocessed_pseudogene
Defa17	protein_coding
Defa2	protein_coding
Defa20	protein_coding
Defa21	protein_coding
Defa22	protein_coding
Defa23	protein_coding
Defa24	protein_coding
Defa25	protein_coding
Defa26	protein_coding
Defa27	protein_coding
Defa28	protein_coding
Defa29	protein_coding
Defa3	protein_coding
Defa30	protein_coding
Defa31	protein_coding
Defa32	protein_coding
Defa33	protein_coding
Defa34	protein_coding
Defa35	protein_coding
Defa36	protein_coding
Defa37	protein_coding
Defa38	protein_coding
Defa39	protein_coding
Defa40	protein_coding
Defa41	protein_coding
Defa42	protein_coding
Defa43	protein_coding
Defa5	protein_coding
Defb1	protein_coding
Defb10	protein_coding
Defb11	protein_coding
Defb12	protein_coding
Defb13	protein_coding
Defb14	protein_coding
Defb15	protein_coding
Defb18	protein_coding
Defb19	protein_coding
Defb2	protein_coding
Defb20	protein_coding
Defb21	protein_coding
Defb22	protein_coding
Defb23	protein_coding
Defb25	protein_coding
Defb26	protein_coding
Defb28	protein_coding
Defb29	protein_coding
Defb3	protein_coding
Defb30	protein_coding
Defb33	protein_coding
Defb34	protein_coding
Defb35	protein_coding
Defb36	protein_coding
Defb37	protein_coding
Defb38	protein_coding
Defb39	protein_coding
Defb4	protein_coding
Defb40	protein_coding
Defb41	protein_coding
Defb42	protein_coding
Defb43	protein_coding
Defb44-ps	transcribed_unprocessed_pseudogene
Defb45	protein_coding
Defb46	protein_coding
Defb47	protein_coding
Defb48	protein_coding
Defb5	protein_coding
Defb50	protein_coding
Defb6	protein_coding
Defb7	protein_coding
Defb8	protein_coding
Defb9	protein_coding
Degs1	protein_coding
Degs1l	protein_coding
Degs2	protein_coding
Dek	protein_coding
Dele1	protein_coding
Dennd10	protein_coding
Dennd11	protein_coding
Dennd1a	protein_coding
Dennd1b	protein_coding
Dennd1c	protein_coding
Dennd2a	protein_coding
Dennd2b	protein_coding
Dennd2c	protein_coding
Dennd2d	protein_coding
Dennd3	protein_coding
Dennd4a	protein_coding
Dennd4b	protein_coding
Dennd4c	protein_coding
Dennd5a	protein_coding
Dennd5b	protein_coding
Dennd6a	protein_coding
Dennd6b	protein_coding
Denr	protein_coding
Depdc1a	protein_coding
Depdc1b	protein_coding
Depdc5	protein_coding
Depdc7	protein_coding
Depp1	protein_coding
Deptor	protein_coding
Dera	protein_coding
Derl1	protein_coding
Derl2	protein_coding
Derl3	protein_coding
Derpc	protein_coding
Des	protein_coding
Desi1	protein_coding
Desi2	protein_coding
Det1	protein_coding
Deup1	protein_coding
Dexi	protein_coding
Dffa	protein_coding
Dffb	protein_coding
Dgat1	protein_coding
Dgat2	protein_coding
Dgat2l6	protein_coding
Dgcr2	protein_coding
Dgcr6	protein_coding
Dgcr8	protein_coding
Dgka	protein_coding
Dgkb	protein_coding
Dgkd	protein_coding
Dgke	protein_coding
Dgkeos	lncRNA
Dgkg	protein_coding
Dgkh	protein_coding
Dgki	protein_coding
Dgkk	protein_coding
Dgkq	protein_coding
Dgkz	protein_coding
Dglucy	protein_coding
Dguok	protein_coding
Dhcr24	protein_coding
Dhcr7	protein_coding
Dhdds	protein_coding
Dhdh	protein_coding
Dhfr	protein_coding
Dhh	protein_coding
Dhodh	protein_coding
Dhps	protein_coding
Dhrs1	protein_coding
Dhrs11	protein_coding
Dhrs13	protein_coding
Dhrs13os	lncRNA
Dhrs2	protein_coding
Dhrs3	protein_coding
Dhrs4	protein_coding
Dhrs7	protein_coding
Dhrs7b	protein_coding
Dhrs7c	protein_coding
Dhrs7l	protein_coding
Dhrs9	protein_coding
Dhtkd1	protein_coding
Dhx15	protein_coding
Dhx16	protein_coding
Dhx29	protein_coding
Dhx30	protein_coding
Dhx32	protein_coding
Dhx33	protein_coding
Dhx34	protein_coding
Dhx35	protein_coding
Dhx36	protein_coding
Dhx37	protein_coding
Dhx38	protein_coding
Dhx40	protein_coding
Dhx57	protein_coding
Dhx58	protein_coding
Dhx58os	lncRNA
Dhx8	protein_coding
Dhx9	protein_coding
Diablo	protein_coding
Diaph1	protein_coding
Diaph2	protein_coding
Diaph3	protein_coding
Dicer1	protein_coding
Dido1	protein_coding
Dimt1	protein_coding
Dino	TEC
Dio1	protein_coding
Dio2	protein_coding
Dio3	protein_coding
Dio3os	lncRNA
Dip2a	protein_coding
Dip2b	protein_coding
Dip2c	protein_coding
Dipk1a	protein_coding
Dipk1b	protein_coding
Dipk1c	protein_coding
Dipk2a	protein_coding
Dipk2b	protein_coding
Diras1	protein_coding
Diras2	protein_coding
Dis3	protein_coding
Dis3l	protein_coding
Dis3l2	protein_coding
Disc1	protein_coding
Discn	lncRNA
Disp1	protein_coding
Disp2	protein_coding
Disp3	protein_coding
Dixdc1	protein_coding
Dkc1	protein_coding
Dkk1	protein_coding
Dkk2	protein_coding
Dkk3	protein_coding
Dkk4	protein_coding
Dkkl1	protein_coding
Dlat	protein_coding
Dlc1	protein_coding
Dld	protein_coding
Dlec1	protein_coding
Dleu2	lncRNA
Dleu7	protein_coding
Dlg1	protein_coding
Dlg2	protein_coding
Dlg3	protein_coding
Dlg4	protein_coding
Dlg5	protein_coding
Dlgap1	protein_coding
Dlgap2	protein_coding
Dlgap3	protein_coding
Dlgap4	protein_coding
Dlgap5	protein_coding
Dlk1	protein_coding
Dlk2	protein_coding
Dll1	protein_coding
Dll3	protein_coding
Dll4	protein_coding
Dlst	protein_coding
Dlx1	protein_coding
Dlx1as	lncRNA
Dlx2	protein_coding
Dlx3	protein_coding
Dlx4	protein_coding
Dlx4os	lncRNA
Dlx5	protein_coding
Dlx6	protein_coding
Dlx6os1	lncRNA
Dlx6os2	TEC
Dmac1	protein_coding
Dmac2	protein_coding
Dmac2l	protein_coding
Dmap1	protein_coding
Dmbt1	protein_coding
Dmbx1	protein_coding
Dmc1	protein_coding
Dmd	protein_coding
Dmgdh	protein_coding
Dmkn	protein_coding
Dmp1	protein_coding
Dmpk	protein_coding
Dmrt1	protein_coding
Dmrt1i	lncRNA
Dmrt2	protein_coding
Dmrt3	protein_coding
Dmrta1	protein_coding
Dmrta2	protein_coding
Dmrta2os	lncRNA
Dmrtb1	protein_coding
Dmrtc1a	protein_coding
Dmrtc1b	protein_coding
Dmrtc1c1	protein_coding
Dmrtc1c2	protein_coding
Dmrtc2	protein_coding
Dmtf1	protein_coding
Dmtf1l	protein_coding
Dmtn	protein_coding
Dmwd	protein_coding
Dmxl1	protein_coding
Dmxl2	protein_coding
Dna2	protein_coding
Dnaaf1	protein_coding
Dnaaf10	protein_coding
Dnaaf11	protein_coding
Dnaaf2	protein_coding
Dnaaf3	protein_coding
Dnaaf4	protein_coding
Dnaaf5	protein_coding
Dnaaf6	protein_coding
Dnaaf6rt	protein_coding
Dnaaf8	lncRNA
Dnaaf9	protein_coding
Dnah1	protein_coding
Dnah10	protein_coding
Dnah11	protein_coding
Dnah12	protein_coding
Dnah14	protein_coding
Dnah17	protein_coding
Dnah2	protein_coding
Dnah2os	lncRNA
Dnah3	protein_coding
Dnah5	protein_coding
Dnah6	protein_coding
Dnah7a	protein_coding
Dnah7b	protein_coding
Dnah7c	protein_coding
Dnah8	protein_coding
Dnah9	protein_coding
Dnai1	protein_coding
Dnai2	protein_coding
Dnai3	protein_coding
Dnai4	protein_coding
Dnai7	protein_coding
Dnaja1	protein_coding
Dnaja1-ps	processed_pseudogene
Dnaja2	protein_coding
Dnaja3	protein_coding
Dnaja4	protein_coding
Dnajb1	protein_coding
Dnajb11	protein_coding
Dnajb12	protein_coding
Dnajb13	protein_coding
Dnajb14	protein_coding
Dnajb2	protein_coding
Dnajb3	protein_coding
Dnajb4	protein_coding
Dnajb5	protein_coding
Dnajb6	protein_coding
Dnajb6-ps	processed_pseudogene
Dnajb7	protein_coding
Dnajb8	protein_coding
Dnajb9	protein_coding
Dnajc1	protein_coding
Dnajc10	protein_coding
Dnajc11	protein_coding
Dnajc12	protein_coding
Dnajc13	protein_coding
Dnajc14	protein_coding
Dnajc15	protein_coding
Dnajc16	protein_coding
Dnajc17	protein_coding
Dnajc18	protein_coding
Dnajc19	protein_coding
Dnajc19-ps	processed_pseudogene
Dnajc2	protein_coding
Dnajc21	protein_coding
Dnajc22	protein_coding
Dnajc24	protein_coding
Dnajc25	protein_coding
Dnajc27	protein_coding
Dnajc28	protein_coding
Dnajc3	protein_coding
Dnajc30	protein_coding
Dnajc4	protein_coding
Dnajc5	protein_coding
Dnajc5b	protein_coding
Dnajc5g	protein_coding
Dnajc6	protein_coding
Dnajc7	protein_coding
Dnajc8	protein_coding
Dnajc9	protein_coding
Dnal1	protein_coding
Dnal4	protein_coding
Dnali1	protein_coding
Dnase1	protein_coding
Dnase1l1	protein_coding
Dnase1l2	protein_coding
Dnase1l3	protein_coding
Dnase2a	protein_coding
Dnase2b	protein_coding
Dnd1	protein_coding
Dnd1-ps	processed_pseudogene
Dner	protein_coding
Dnhd1	protein_coding
Dnlz	protein_coding
Dnm1	protein_coding
Dnm1l	protein_coding
Dnm2	protein_coding
Dnm3	protein_coding
Dnm3os	lncRNA
Dnmbp	protein_coding
Dnmt1	protein_coding
Dnmt3a	protein_coding
Dnmt3a-ps1	processed_pseudogene
Dnmt3aos	lncRNA
Dnmt3b	protein_coding
Dnmt3bos	lncRNA
Dnmt3c	protein_coding
Dnmt3l	protein_coding
Dnmt3l-ps1	processed_pseudogene
Dnpep	protein_coding
Dnph1	protein_coding
Dntt	protein_coding
Dnttip1	protein_coding
Dnttip2	protein_coding
Doc2a	protein_coding
Doc2b	protein_coding
Doc2g	protein_coding
Dock1	protein_coding
Dock10	protein_coding
Dock11	protein_coding
Dock2	protein_coding
Dock3	protein_coding
Dock4	protein_coding
Dock5	protein_coding
Dock6	protein_coding
Dock7	protein_coding
Dock8	protein_coding
Dock9	protein_coding
Dohh	protein_coding
Dok1	protein_coding
Dok2	protein_coding
Dok3	protein_coding
Dok4	protein_coding
Dok5	protein_coding
Dok6	protein_coding
Dok7	protein_coding
Dolk	protein_coding
Dolpp1	protein_coding
Donson	protein_coding
Dop1a	protein_coding
Dop1b	protein_coding
Dot1l	protein_coding
Dpagt1	protein_coding
Dpcd	protein_coding
Dpep1	protein_coding
Dpep2	protein_coding
Dpep2nb	protein_coding
Dpep3	protein_coding
Dpf1	protein_coding
Dpf2	protein_coding
Dpf3	protein_coding
Dph1	protein_coding
Dph2	protein_coding
Dph3	protein_coding
Dph3b-ps	processed_pseudogene
Dph5	protein_coding
Dph6	protein_coding
Dph7	protein_coding
Dpm1	protein_coding
Dpm2	protein_coding
Dpm3	protein_coding
Dpp10	protein_coding
Dpp3	protein_coding
Dpp4	protein_coding
Dpp6	protein_coding
Dpp7	protein_coding
Dpp8	protein_coding
Dpp9	protein_coding
Dppa1	protein_coding
Dppa2	protein_coding
Dppa3	protein_coding
Dppa3-ps	transcribed_processed_pseudogene
Dppa4	protein_coding
Dppa5a	protein_coding
Dppa5b	transcribed_unprocessed_pseudogene
Dppa5c	transcribed_unprocessed_pseudogene
Dpt	protein_coding
Dpy19l1	protein_coding
Dpy19l2	protein_coding
Dpy19l3	protein_coding
Dpy19l4	protein_coding
Dpy30	protein_coding
Dpyd	protein_coding
Dpys	protein_coding
Dpysl2	protein_coding
Dpysl3	protein_coding
Dpysl4	protein_coding
Dpysl5	protein_coding
Dqx1	protein_coding
Dr1	protein_coding
Dram1	protein_coding
Dram2	protein_coding
Drap1	protein_coding
Draxin	protein_coding
Drc1	protein_coding
Drc3	protein_coding
Drc7	protein_coding
Drd1	protein_coding
Drd2	protein_coding
Drd3	protein_coding
Drd4	protein_coding
Drd5	protein_coding
Dreg1	lncRNA
Dreh	lncRNA
Drg1	protein_coding
Drg2	protein_coding
Drgx	protein_coding
Drosha	protein_coding
Drp2	protein_coding
Drr1	lncRNA
Dsc1	protein_coding
Dsc2	protein_coding
Dsc3	protein_coding
Dscam	protein_coding
Dscaml1	protein_coding
Dscc1	protein_coding
Dse	protein_coding
Dsel	protein_coding
Dsg1a	protein_coding
Dsg1b	protein_coding
Dsg1c	protein_coding
Dsg2	protein_coding
Dsg3	protein_coding
Dsg4	protein_coding
Dsn1	protein_coding
Dsp	protein_coding
Dspp	protein_coding
Dst	protein_coding
Dstn	protein_coding
Dstyk	protein_coding
Dtd1	protein_coding
Dtd2	protein_coding
Dthd1	protein_coding
Dtl	protein_coding
Dtna	protein_coding
Dtnb	protein_coding
Dtnbos	lncRNA
Dtnbp1	protein_coding
Dtwd1	protein_coding
Dtwd2	protein_coding
Dtx1	protein_coding
Dtx2	protein_coding
Dtx3	protein_coding
Dtx3l	protein_coding
Dtx4	protein_coding
Dtymk	protein_coding
Dubr	lncRNA
Duox1	protein_coding
Duox2	protein_coding
Duoxa1	protein_coding
Duoxa2	protein_coding
Dus1l	protein_coding
Dus2	protein_coding
Dus3l	protein_coding
Dus4l	protein_coding
Dusp1	protein_coding
Dusp10	protein_coding
Dusp11	protein_coding
Dusp12	protein_coding
Dusp13a	protein_coding
Dusp13b	protein_coding
Dusp14	protein_coding
Dusp15	protein_coding
Dusp16	protein_coding
Dusp18	protein_coding
Dusp19	protein_coding
Dusp2	protein_coding
Dusp21	protein_coding
Dusp22	protein_coding
Dusp23	protein_coding
Dusp26	protein_coding
Dusp28	protein_coding
Dusp29	protein_coding
Dusp3	protein_coding
Dusp4	protein_coding
Dusp5	protein_coding
Dusp6	protein_coding
Dusp7	protein_coding
Dusp8	protein_coding
Dusp9	protein_coding
Dut	protein_coding
Duxbl1	protein_coding
Duxf1	protein_coding
Duxf2	unprocessed_pseudogene
Duxf3	protein_coding
Duxf4	protein_coding
Dvl1	protein_coding
Dvl2	protein_coding
Dvl3	protein_coding
Dxo	protein_coding
Dydc1	protein_coding
Dydc2	protein_coding
Dym	protein_coding
Dynap	protein_coding
Dynapl1	unprocessed_pseudogene
Dync1h1	protein_coding
Dync1i1	protein_coding
Dync1i2	protein_coding
Dync1li1	protein_coding
Dync1li2	protein_coding
Dync2h1	protein_coding
Dync2i1	protein_coding
Dync2i2	protein_coding
Dync2li1	protein_coding
Dynll1	protein_coding
Dynll2	protein_coding
Dynlrb1	protein_coding
Dynlrb2	protein_coding
Dynlt1-ps1	processed_pseudogene
Dynlt1a	protein_coding
Dynlt1b	protein_coding
Dynlt1c	protein_coding
Dynlt1f	protein_coding
Dynlt2a1	protein_coding
Dynlt2a2	protein_coding
Dynlt2a3	protein_coding
Dynlt2b	protein_coding
Dynlt3	protein_coding
Dynlt4	protein_coding
Dynlt5	protein_coding
Dyrk1a	protein_coding
Dyrk1b	protein_coding
Dyrk2	protein_coding
Dyrk3	protein_coding
Dyrk4	protein_coding
Dysf	protein_coding
Dytn	protein_coding
Dzank1	protein_coding
Dzip1	protein_coding
Dzip1l	protein_coding
Dzip3	protein_coding
E030013I19Rik	lncRNA
E030018B13Rik	protein_coding
E030022I16Rik	TEC
E030025P04Rik	protein_coding
E030026E10Rik	TEC
E030030I06Rik	transcribed_unprocessed_pseudogene
E030032P16Rik	TEC
E030037K01Rik	lncRNA
E030042O20Rik	lncRNA
E030044B06Rik	lncRNA
E130006D01Rik	lncRNA
E130008D07Rik	lncRNA
E130018N17Rik	lncRNA
E130018O15Rik	lncRNA
E130101E03Rik	lncRNA
E130102H24Rik	lncRNA
E130111B04Rik	lncRNA
E130114P18Rik	protein_coding
E130116L18Rik	protein_coding
E130119H09Rik	lncRNA
E130201H02Rik	processed_pseudogene
E130202H07Rik	lncRNA
E130215H24Rik	lncRNA
E130304I02Rik	lncRNA
E130307A14Rik	lncRNA
E130308A19Rik	protein_coding
E130310I04Rik	lncRNA
E130311K13Rik	protein_coding
E130317F20Rik	lncRNA
E230001N04Rik	lncRNA
E230013L22Rik	lncRNA
E230014E18Rik	lncRNA
E230015B07Rik	transcribed_unprocessed_pseudogene
E230016K23Rik	lncRNA
E230016M11Rik	lncRNA
E230020A03Rik	TEC
E230020D15Rik	TEC
E230025N22Rik	protein_coding
E230029C05Rik	lncRNA
E230032D23Rik	lncRNA
E230034D01Rik	lncRNA
E2f1	protein_coding
E2f2	protein_coding
E2f3	protein_coding
E2f4	protein_coding
E2f5	protein_coding
E2f6	protein_coding
E2f7	protein_coding
E2f8	protein_coding
E330010L02Rik	lncRNA
E330011M16Rik	TEC
E330011O21Rik	lncRNA
E330012B07Rik	lncRNA
E330013P04Rik	lncRNA
E330016L19Rik	lncRNA
E330017L17Rik	lncRNA
E330018M18Rik	lncRNA
E330020D12Rik	lncRNA
E330023G01Rik	lncRNA
E330032C10Rik	lncRNA
E330034G19Rik	lncRNA
E330034L11Rik	TEC
E330035G20Rik	lncRNA
E330037G11Rik	TEC
E330040D14Rik	TEC
E430014B02Rik	TEC
E430021H15Rik	TEC
E430024I08Rik	lncRNA
E430024P14Rik	lncRNA
E4f1	protein_coding
E530001F21Rik	processed_pseudogene
E530011L22Rik	lncRNA
ENSMUSG00000047061	TEC
ENSMUSG00000072963	lncRNA
ENSMUSG00000074196	transcribed_unprocessed_pseudogene
ENSMUSG00000097693	transcribed_processed_pseudogene
ENSMUSG00000108639	unprocessed_pseudogene
ENSMUSG00000110493	unprocessed_pseudogene
ENSMUSG00000115902	lncRNA
ENSMUSG00000118513	unprocessed_pseudogene
ENSMUSG00000121281	lncRNA
ENSMUSG00000121282	lncRNA
ENSMUSG00000121284	lncRNA
ENSMUSG00000121288	lncRNA
ENSMUSG00000121289	lncRNA
ENSMUSG00000121290	lncRNA
ENSMUSG00000121291	lncRNA
ENSMUSG00000121292	lncRNA
ENSMUSG00000121293	lncRNA
ENSMUSG00000121296	lncRNA
ENSMUSG00000121298	lncRNA
ENSMUSG00000121299	lncRNA
ENSMUSG00000121303	lncRNA
ENSMUSG00000121304	lncRNA
ENSMUSG00000121305	lncRNA
ENSMUSG00000121307	lncRNA
ENSMUSG00000121308	lncRNA
ENSMUSG00000121312	lncRNA
ENSMUSG00000121313	lncRNA
ENSMUSG00000121314	lncRNA
ENSMUSG00000121315	lncRNA
ENSMUSG00000121320	lncRNA
ENSMUSG00000121321	lncRNA
ENSMUSG00000121322	lncRNA
ENSMUSG00000121323	lncRNA
ENSMUSG00000121324	lncRNA
ENSMUSG00000121327	lncRNA
ENSMUSG00000121328	lncRNA
ENSMUSG00000121329	lncRNA
ENSMUSG00000121330	lncRNA
ENSMUSG00000121333	lncRNA
ENSMUSG00000121334	lncRNA
ENSMUSG00000121335	lncRNA
ENSMUSG00000121336	lncRNA
ENSMUSG00000121337	lncRNA
ENSMUSG00000121338	lncRNA
ENSMUSG00000121344	lncRNA
ENSMUSG00000121348	lncRNA
ENSMUSG00000121350	lncRNA
ENSMUSG00000121351	lncRNA
ENSMUSG00000121352	lncRNA
ENSMUSG00000121353	lncRNA
ENSMUSG00000121354	lncRNA
ENSMUSG00000121355	lncRNA
ENSMUSG00000121356	lncRNA
ENSMUSG00000121359	lncRNA
ENSMUSG00000121360	lncRNA
ENSMUSG00000121364	lncRNA
ENSMUSG00000121366	lncRNA
ENSMUSG00000121369	protein_coding
ENSMUSG00000121375	lncRNA
ENSMUSG00000121376	lncRNA
ENSMUSG00000121378	lncRNA
ENSMUSG00000121382	lncRNA
ENSMUSG00000121384	lncRNA
ENSMUSG00000121385	lncRNA
ENSMUSG00000121386	lncRNA
ENSMUSG00000121389	lncRNA
ENSMUSG00000121391	lncRNA
ENSMUSG00000121392	lncRNA
ENSMUSG00000121393	lncRNA
ENSMUSG00000121395	lncRNA
ENSMUSG00000121396	lncRNA
ENSMUSG00000121399	lncRNA
ENSMUSG00000121405	lncRNA
ENSMUSG00000121409	lncRNA
ENSMUSG00000121410	lncRNA
ENSMUSG00000121413	lncRNA
ENSMUSG00000121415	lncRNA
ENSMUSG00000121416	lncRNA
ENSMUSG00000121417	lncRNA
ENSMUSG00000121418	lncRNA
ENSMUSG00000121419	lncRNA
ENSMUSG00000121420	lncRNA
ENSMUSG00000121421	lncRNA
ENSMUSG00000121422	lncRNA
ENSMUSG00000121424	lncRNA
ENSMUSG00000121425	lncRNA
ENSMUSG00000121427	lncRNA
ENSMUSG00000121428	lncRNA
ENSMUSG00000121429	lncRNA
ENSMUSG00000121430	lncRNA
ENSMUSG00000121431	lncRNA
ENSMUSG00000121432	lncRNA
ENSMUSG00000121433	lncRNA
ENSMUSG00000121434	lncRNA
ENSMUSG00000121435	lncRNA
ENSMUSG00000121436	lncRNA
ENSMUSG00000121437	lncRNA
ENSMUSG00000121438	lncRNA
ENSMUSG00000121439	lncRNA
ENSMUSG00000121440	lncRNA
ENSMUSG00000121442	lncRNA
ENSMUSG00000121443	lncRNA
ENSMUSG00000121444	lncRNA
ENSMUSG00000121445	lncRNA
ENSMUSG00000121448	lncRNA
ENSMUSG00000121450	lncRNA
ENSMUSG00000121451	lncRNA
ENSMUSG00000121452	lncRNA
ENSMUSG00000121453	lncRNA
ENSMUSG00000121454	lncRNA
ENSMUSG00000121455	lncRNA
ENSMUSG00000121456	lncRNA
ENSMUSG00000121457	lncRNA
ENSMUSG00000121461	lncRNA
ENSMUSG00000121462	lncRNA
ENSMUSG00000121464	lncRNA
ENSMUSG00000121466	lncRNA
ENSMUSG00000121467	lncRNA
ENSMUSG00000121476	lncRNA
ENSMUSG00000121477	lncRNA
ENSMUSG00000121479	lncRNA
ENSMUSG00000121480	lncRNA
ENSMUSG00000121481	lncRNA
ENSMUSG00000121482	lncRNA
ENSMUSG00000121483	lncRNA
ENSMUSG00000121489	lncRNA
ENSMUSG00000121495	lncRNA
ENSMUSG00000121497	lncRNA
ENSMUSG00000121500	lncRNA
ENSMUSG00000121505	lncRNA
ENSMUSG00000121507	lncRNA
ENSMUSG00000121508	lncRNA
ENSMUSG00000121510	lncRNA
ENSMUSG00000121511	lncRNA
ENSMUSG00000121512	lncRNA
ENSMUSG00000121514	protein_coding
ENSMUSG00000121515	protein_coding
ENSMUSG00000121516	transcribed_unprocessed_pseudogene
ENSMUSG00000121517	transcribed_unprocessed_pseudogene
ENSMUSG00000121518	unprocessed_pseudogene
ENSMUSG00000121519	protein_coding
ENSMUSG00000121520	protein_coding
ENSMUSG00000121521	protein_coding
